Marker Chrom Pos_start
Chr8SNP34 8 0.367124
Chr8SNP35 8 0.378083
Chr8SNP39 8 0.421918
Chr8SNP45 8 0.487672
Chr8SNP50 8 0.542466
Chr8SNP57 8 0.619179
Chr8SNP79 8 0.860274
Chr8SNP81 8 0.882192
Chr8SNP82 8 0.893151
Chr8SNP86 8 0.936987
Chr8SNP88 8 0.958905
Chr8SNP108 8 1.178083
Chr8SNP110 8 1.2
Chr8SNP111 8 1.210959
Chr8SNP115 8 1.254795
Chr8SNP116 8 1.265754
Chr8SNP118 8 1.287672
Chr8SNP129 8 1.40822
Chr8SNP131 8 1.430137
Chr8SNP134 8 1.463014
Chr8SNP138 8 1.50685
Chr8SNP139 8 1.517809
Chr8SNP141 8 1.539727
Chr8SNP142 8 1.550685
Chr8SNP143 8 1.561644
Chr8SNP150 8 1.638357
Chr8SNP153 8 1.671233
Chr8SNP155 8 1.693151
Chr8SNP156 8 1.70411
Chr8SNP158 8 1.726028
Chr8SNP162 8 1.769864
Chr8SNP164 8 1.791781
Chr8SNP170 8 1.857535
Chr8SNP171 8 1.868494
Chr8SNP186 8 2.032877
Chr8SNP188 8 2.054795
Chr8SNP191 8 2.087672
Chr8SNP192 8 2.098631
Chr8SNP194 8 2.120548
Chr8SNP195 8 2.131507
Chr8SNP197 8 2.153425
Chr8SNP198 8 2.164384
Chr8SNP205 8 2.241096
Chr8SNP207 8 2.263014
Chr8SNP209 8 2.284932
Chr8SNP214 8 2.339727
Chr8SNP216 8 2.361644
Chr8SNP217 8 2.372603
Chr8SNP219 8 2.394521
Chr8SNP220 8 2.40548
Chr8SNP221 8 2.416439
Chr8SNP222 8 2.427398
Chr8SNP224 8 2.449316
Chr8SNP225 8 2.460274
Chr8SNP227 8 2.482192
Chr8SNP228 8 2.493151
Chr8SNP229 8 2.50411
Chr8SNP230 8 2.515069
Chr8SNP231 8 2.526028
Chr8SNP235 8 2.569864
Chr8SNP237 8 2.591781
Chr8SNP242 8 2.646576
Chr8SNP255 8 2.789042
Chr8SNP258 8 2.821918
Chr8SNP266 8 2.90959
Chr8SNP269 8 2.942466
Chr8SNP271 8 2.964384
Chr8SNP273 8 2.986302
Chr8SNP276 8 3.019179
Chr8SNP277 8 3.030137
Chr8SNP278 8 3.041096
Chr8SNP279 8 3.052055
Chr8SNP285 8 3.117809
Chr8SNP286 8 3.128768
Chr8SNP291 8 3.183562
Chr8SNP300 8 3.282192
Chr8SNP301 8 3.293151
Chr8SNP302 8 3.30411
Chr8SNP304 8 3.326028
Chr8SNP308 8 3.369864
Chr8SNP309 8 3.380822
Chr8SNP310 8 3.391781
Chr8SNP311 8 3.40274
Chr8SNP313 8 3.424658
Chr8SNP314 8 3.435617
Chr8SNP316 8 3.457535
Chr8SNP320 8 3.50137
Chr8SNP321 8 3.512329
Chr8SNP322 8 3.523288
Chr8SNP324 8 3.545206
Chr8SNP332 8 3.632877
Chr8SNP337 8 3.687672
Chr8SNP338 8 3.698631
Chr8SNP341 8 3.731507
Chr8SNP342 8 3.742466
Chr8SNP346 8 3.786302
Chr8SNP350 8 3.830137
Chr8SNP351 8 3.841096
Chr8SNP358 8 3.917809
Chr8SNP359 8 3.928768
Chr8SNP362 8 3.961644
Chr8SNP363 8 3.972603
Chr8SNP365 8 3.994521
Chr8SNP366 8 4.00548
Chr8SNP374 8 4.093151
Chr8SNP377 8 4.126028
Chr8SNP378 8 4.136987
Chr8SNP379 8 4.147946
Chr8SNP382 8 4.180822
Chr8SNP383 8 4.191781
Chr8SNP388 8 4.246576
Chr8SNP390 8 4.268494
Chr8SNP395 8 4.323288
Chr8SNP401 8 4.389042
Chr8SNP407 8 4.454795
Chr8SNP409 8 4.476713
Chr8SNP410 8 4.487672
Chr8SNP417 8 4.564384
Chr8SNP420 8 4.597261
Chr8SNP426 8 4.663014
Chr8SNP428 8 4.684932
Chr8SNP430 8 4.70685
Chr8SNP440 8 4.816439
Chr8SNP441 8 4.827398
Chr8SNP443 8 4.849316
Chr8SNP445 8 4.871233
Chr8SNP449 8 4.915069
Chr8SNP451 8 4.936987
Chr8SNP453 8 4.958905
Chr8SNP459 8 5.024658
Chr8SNP462 8 5.057535
Chr8SNP467 8 5.112329
Chr8SNP468 8 5.123288
Chr8SNP469 8 5.134247
Chr8SNP472 8 5.167124
Chr8SNP474 8 5.189042
Chr8SNP482 8 5.276713
Chr8SNP483 8 5.287672
Chr8SNP487 8 5.331507
Chr8SNP488 8 5.342466
Chr8SNP491 8 5.375343
Chr8SNP492 8 5.386302
Chr8SNP497 8 5.441096
Chr8SNP498 8 5.452055
Chr8SNP499 8 5.463014
Chr8SNP502 8 5.495891
Chr8SNP506 8 5.539727
Chr8SNP507 8 5.550685
Chr8SNP510 8 5.583562
Chr8SNP517 8 5.660274
Chr8SNP522 8 5.715069
Chr8SNP523 8 5.726028
Chr8SNP526 8 5.758905
Chr8SNP529 8 5.791781
Chr8SNP532 8 5.824658
Chr8SNP537 8 5.879453
Chr8SNP543 8 5.945206
Chr8SNP547 8 5.989042
Chr8SNP553 8 6.054795
Chr8SNP558 8 6.10959
Chr8SNP559 8 6.120548
Chr8SNP561 8 6.142466
Chr8SNP563 8 6.164384
Chr8SNP567 8 6.20822
Chr8SNP568 8 6.219179
Chr8SNP572 8 6.263014
Chr8SNP574 8 6.284932
Chr8SNP575 8 6.295891
Chr8SNP576 8 6.30685
Chr8SNP580 8 6.350685
Chr8SNP581 8 6.361644
Chr8SNP582 8 6.372603
Chr8SNP584 8 6.394521
Chr8SNP587 8 6.427398
Chr8SNP588 8 6.438357
Chr8SNP589 8 6.449316
Chr8SNP591 8 6.471233
Chr8SNP592 8 6.482192
Chr8SNP596 8 6.526028
Chr8SNP598 8 6.547946
Chr8SNP601 8 6.580822
Chr8SNP602 8 6.591781
Chr8SNP617 8 6.756165
Chr8SNP618 8 6.767124
Chr8SNP620 8 6.789042
Chr8SNP629 8 6.887672
Chr8SNP630 8 6.898631
Chr8SNP634 8 6.942466
Chr8SNP636 8 6.964384
Chr8SNP637 8 6.975343
Chr8SNP640 8 7.00822
Chr8SNP641 8 7.019179
Chr8SNP644 8 7.052055
Chr8SNP645 8 7.063014
Chr8SNP650 8 7.117809
Chr8SNP651 8 7.128768
Chr8SNP653 8 7.150685
Chr8SNP657 8 7.194521
Chr8SNP658 8 7.20548
Chr8SNP661 8 7.238357
Chr8SNP668 8 7.315069
Chr8SNP671 8 7.347946
Chr8SNP672 8 7.358905
Chr8SNP674 8 7.380822
Chr8SNP676 8 7.40274
Chr8SNP679 8 7.435617
Chr8SNP681 8 7.457535
Chr8SNP683 8 7.479453
Chr8SNP685 8 7.50137
Chr8SNP688 8 7.534247
Chr8SNP691 8 7.567124
Chr8SNP693 8 7.589042
Chr8SNP696 8 7.621918
Chr8SNP697 8 7.632877
Chr8SNP698 8 7.643836
Chr8SNP702 8 7.687672
Chr8SNP703 8 7.698631
Chr8SNP705 8 7.720548
Chr8SNP706 8 7.731507
Chr8SNP709 8 7.764384
Chr8SNP711 8 7.786302
Chr8SNP713 8 7.80822
Chr8SNP715 8 7.830137
Chr8SNP719 8 7.873973
Chr8SNP720 8 7.884932
Chr8SNP725 8 7.939727
Chr8SNP726 8 7.950685
Chr8SNP728 8 7.972603
Chr8SNP729 8 7.983562
Chr8SNP730 8 7.994521
Chr8SNP732 8 8.016439
Chr8SNP733 8 8.027398
Chr8SNP736 8 8.060274
Chr8SNP742 8 8.126028
Chr8SNP747 8 8.180822
Chr8SNP750 8 8.213699
Chr8SNP754 8 8.257535
Chr8SNP764 8 8.367124
Chr8SNP766 8 8.389042
Chr8SNP768 8 8.410959
Chr8SNP769 8 8.421918
Chr8SNP774 8 8.476713
Chr8SNP775 8 8.487672
Chr8SNP780 8 8.542466
Chr8SNP781 8 8.553425
Chr8SNP786 8 8.60822
Chr8SNP790 8 8.652055
Chr8SNP793 8 8.684932
Chr8SNP795 8 8.70685
Chr8SNP798 8 8.739727
Chr8SNP801 8 8.772603
Chr8SNP802 8 8.783562
Chr8SNP804 8 8.80548
Chr8SNP807 8 8.838357
Chr8SNP812 8 8.893151
Chr8SNP813 8 8.90411
Chr8SNP814 8 8.915069
Chr8SNP816 8 8.936987
Chr8SNP818 8 8.958905
Chr8SNP820 8 8.980822
Chr8SNP828 8 9.068494
Chr8SNP832 8 9.112329
Chr8SNP834 8 9.134247
Chr8SNP838 8 9.178083
Chr8SNP842 8 9.221918
Chr8SNP845 8 9.254795
Chr8SNP847 8 9.276713
Chr8SNP849 8 9.298631
Chr8SNP859 8 9.40822
Chr8SNP867 8 9.495891
Chr8SNP868 8 9.50685
Chr8SNP870 8 9.528768
Chr8SNP871 8 9.539727
Chr8SNP875 8 9.583562
Chr8SNP887 8 9.715069
Chr8SNP890 8 9.747946
Chr8SNP891 8 9.758905
Chr8SNP892 8 9.769864
Chr8SNP896 8 9.813699
Chr8SNP899 8 9.846576
Chr8SNP904 8 9.90137
Chr8SNP908 8 9.945206
Chr8SNP910 8 9.967124
Chr8SNP911 8 9.978083
Chr8SNP912 8 9.989042
Chr8SNP913 8 10
Chr8SNP915 8 10.021918
Chr8SNP917 8 10.043836
Chr8SNP923 8 10.10959
Chr8SNP925 8 10.131507
Chr8SNP927 8 10.153425
Chr8SNP930 8 10.186302
Chr8SNP931 8 10.197261
Chr8SNP933 8 10.219179
Chr8SNP935 8 10.241096
Chr8SNP939 8 10.284932
Chr8SNP941 8 10.30685
Chr8SNP947 8 10.372603
Chr8SNP948 8 10.383562
Chr8SNP949 8 10.394521
Chr8SNP952 8 10.427398
Chr8SNP954 8 10.449316
Chr8SNP955 8 10.460274
Chr8SNP956 8 10.471233
Chr8SNP957 8 10.482192
Chr8SNP958 8 10.493151
Chr8SNP960 8 10.515069
Chr8SNP969 8 10.613699
Chr8SNP971 8 10.635617
Chr8SNP973 8 10.657535
Chr8SNP974 8 10.668494
Chr8SNP976 8 10.690411
Chr8SNP978 8 10.712329
Chr8SNP982 8 10.756165
Chr8SNP983 8 10.767124
Chr8SNP987 8 10.810959
Chr8SNP988 8 10.821918
Chr8SNP990 8 10.843836
Chr8SNP995 8 10.898631
Chr8SNP998 8 10.931507
Chr8SNP999 8 10.942466
Chr8SNP1001 8 10.964384
Chr8SNP1005 8 11.00822
Chr8SNP1006 8 11.019179
Chr8SNP1009 8 11.052055
Chr8SNP1017 8 11.139727
Chr8SNP1020 8 11.172603
Chr8SNP1023 8 11.20548
Chr8SNP1030 8 11.282192
Chr8SNP1042 8 11.413699
Chr8SNP1048 8 11.479453
Chr8SNP1052 8 11.523288
Chr8SNP1053 8 11.534247
Chr8SNP1054 8 11.545206
Chr8SNP1061 8 11.621918
Chr8SNP1062 8 11.632877
Chr8SNP1063 8 11.643836
Chr8SNP1065 8 11.665754
Chr8SNP1067 8 11.687672
Chr8SNP1070 8 11.720548
Chr8SNP1071 8 11.731507
Chr8SNP1074 8 11.764384
Chr8SNP1075 8 11.775343
Chr8SNP1076 8 11.786302
Chr8SNP1078 8 11.80822
Chr8SNP1084 8 11.873973
Chr8SNP1086 8 11.895891
Chr8SNP1091 8 11.950685
Chr8SNP1096 8 12.00548
Chr8SNP1102 8 12.071233
Chr8SNP1105 8 12.10411
Chr8SNP1106 8 12.115069
Chr8SNP1108 8 12.136987
Chr8SNP1109 8 12.147946
Chr8SNP1119 8 12.257535
Chr8SNP1122 8 12.290411
Chr8SNP1128 8 12.356165
Chr8SNP1129 8 12.367124
Chr8SNP1136 8 12.443836
Chr8SNP1137 8 12.454795
Chr8SNP1138 8 12.465754
Chr8SNP1145 8 12.542466
Chr8SNP1149 8 12.586302
Chr8SNP1152 8 12.619179
Chr8SNP1154 8 12.641096
Chr8SNP1166 8 12.772603
Chr8SNP1170 8 12.816439
Chr8SNP1172 8 12.838357
Chr8SNP1177 8 12.893151
Chr8SNP1182 8 12.947946
Chr8SNP1184 8 12.969864
Chr8SNP1185 8 12.980822
Chr8SNP1188 8 13.013699
Chr8SNP1189 8 13.024658
Chr8SNP1190 8 13.035617
Chr8SNP1193 8 13.068494
Chr8SNP1194 8 13.079453
Chr8SNP1195 8 13.090411
Chr8SNP1198 8 13.123288
Chr8SNP1202 8 13.167124
Chr8SNP1204 8 13.189042
Chr8SNP1206 8 13.210959
Chr8SNP1210 8 13.254795
Chr8SNP1212 8 13.276713
Chr8SNP1214 8 13.298631
Chr8SNP1215 8 13.30959
Chr8SNP1216 8 13.320548
Chr8SNP1222 8 13.386302
Chr8SNP1227 8 13.441096
Chr8SNP1231 8 13.484932
Chr8SNP1239 8 13.572603
Chr8SNP1241 8 13.594521
Chr8SNP1244 8 13.627398
Chr8SNP1245 8 13.638357
Chr8SNP1246 8 13.649316
Chr8SNP1247 8 13.660274
Chr8SNP1249 8 13.682192
Chr8SNP1256 8 13.758905
Chr8SNP1259 8 13.791781
Chr8SNP1260 8 13.80274
Chr8SNP1261 8 13.813699
Chr8SNP1262 8 13.824658
Chr8SNP1263 8 13.835617
Chr8SNP1264 8 13.846576
Chr8SNP1266 8 13.868494
Chr8SNP1267 8 13.879453
Chr8SNP1270 8 13.912329
Chr8SNP1273 8 13.945206
Chr8SNP1283 8 14.054795
Chr8SNP1284 8 14.065754
Chr8SNP1285 8 14.076713
Chr8SNP1286 8 14.087672
Chr8SNP1299 8 14.230137
Chr8SNP1301 8 14.252055
Chr8SNP1304 8 14.284932
Chr8SNP1308 8 14.328768
Chr8SNP1310 8 14.350685
Chr8SNP1311 8 14.361644
Chr8SNP1315 8 14.40548
Chr8SNP1316 8 14.416439
Chr8SNP1317 8 14.427398
Chr8SNP1318 8 14.438357
Chr8SNP1321 8 14.471233
Chr8SNP1326 8 14.526028
Chr8SNP1327 8 14.536987
Chr8SNP1328 8 14.547946
Chr8SNP1332 8 14.591781
Chr8SNP1336 8 14.635617
Chr8SNP1337 8 14.646576
Chr8SNP1340 8 14.679453
Chr8SNP1342 8 14.70137
Chr8SNP1347 8 14.756165
Chr8SNP1348 8 14.767124
Chr8SNP1349 8 14.778083
Chr8SNP1351 8 14.800001
Chr8SNP1353 8 14.821918
Chr8SNP1357 8 14.865754
Chr8SNP1364 8 14.942466
Chr8SNP1368 8 14.986302
Chr8SNP1369 8 14.997261
Chr8SNP1378 8 15.095891
Chr8SNP1381 8 15.128768
Chr8SNP1384 8 15.161644
Chr8SNP1385 8 15.172603
Chr8SNP1388 8 15.20548
Chr8SNP1389 8 15.216439
Chr8SNP1390 8 15.227398
Chr8SNP1392 8 15.249316
Chr8SNP1393 8 15.260274
Chr8SNP1394 8 15.271233
Chr8SNP1397 8 15.30411
Chr8SNP1403 8 15.369864
Chr8SNP1404 8 15.380822
Chr8SNP1406 8 15.40274
Chr8SNP1407 8 15.413699
Chr8SNP1415 8 15.50137
Chr8SNP1416 8 15.512329
Chr8SNP1417 8 15.523288
Chr8SNP1418 8 15.534247
Chr8SNP1420 8 15.556165
Chr8SNP1425 8 15.610959
Chr8SNP1431 8 15.676713
Chr8SNP1435 8 15.720548
Chr8SNP1440 8 15.775343
Chr8SNP1442 8 15.797261
Chr8SNP1446 8 15.841096
Chr8SNP1447 8 15.852055
Chr8SNP1451 8 15.895891
Chr8SNP1452 8 15.90685
Chr8SNP1457 8 15.961644
Chr8SNP1458 8 15.972603
Chr8SNP1467 8 16.071233
Chr8SNP1471 8 16.115069
Chr8SNP1472 8 16.126028
Chr8SNP1481 8 16.224658
Chr8SNP1491 8 16.334247
Chr8SNP1493 8 16.356165
Chr8SNP1495 8 16.378083
Chr8SNP1497 8 16.4
Chr8SNP1500 8 16.432877
Chr8SNP1502 8 16.454795
Chr8SNP1503 8 16.465754
Chr8SNP1505 8 16.487672
Chr8SNP1509 8 16.531507
Chr8SNP1514 8 16.586302
Chr8SNP1516 8 16.60822
Chr8SNP1517 8 16.619179
Chr8SNP1518 8 16.630137
Chr8SNP1523 8 16.684932
Chr8SNP1533 8 16.794521
Chr8SNP1536 8 16.827398
Chr8SNP1537 8 16.838357
Chr8SNP1538 8 16.849316
Chr8SNP1539 8 16.860274
Chr8SNP1541 8 16.882192
Chr8SNP1543 8 16.90411
Chr8SNP1544 8 16.915069
Chr8SNP1546 8 16.936987
Chr8SNP1548 8 16.958905
Chr8SNP1554 8 17.024658
Chr8SNP1557 8 17.057535
Chr8SNP1559 8 17.079453
Chr8SNP1560 8 17.090411
Chr8SNP1562 8 17.112329
Chr8SNP1567 8 17.167124
Chr8SNP1569 8 17.189042
Chr8SNP1570 8 17.200001
Chr8SNP1572 8 17.221918
Chr8SNP1573 8 17.232877
Chr8SNP1577 8 17.276713
Chr8SNP1581 8 17.320548
Chr8SNP1584 8 17.353425
Chr8SNP1585 8 17.364384
Chr8SNP1589 8 17.40822
Chr8SNP1591 8 17.430137
Chr8SNP1593 8 17.452055
Chr8SNP1594 8 17.463014
Chr8SNP1595 8 17.473973
Chr8SNP1599 8 17.517809
Chr8SNP1601 8 17.539727
Chr8SNP1602 8 17.550685
Chr8SNP1616 8 17.70411
Chr8SNP1620 8 17.747946
Chr8SNP1621 8 17.758905
Chr8SNP1625 8 17.80274
Chr8SNP1626 8 17.813699
Chr8SNP1627 8 17.824658
Chr8SNP1630 8 17.857535
Chr8SNP1631 8 17.868494
Chr8SNP1634 8 17.90137
Chr8SNP1636 8 17.923288
Chr8SNP1643 8 18
Chr8SNP1648 8 18.054795
Chr8SNP1650 8 18.076713
Chr8SNP1652 8 18.098631
Chr8SNP1655 8 18.131507
Chr8SNP1661 8 18.197261
Chr8SNP1662 8 18.20822
Chr8SNP1663 8 18.219179
Chr8SNP1665 8 18.241096
Chr8SNP1671 8 18.30685
Chr8SNP1672 8 18.317809
Chr8SNP1673 8 18.328768
Chr8SNP1676 8 18.361644
Chr8SNP1680 8 18.40548
Chr8SNP1686 8 18.471233
Chr8SNP1687 8 18.482192
Chr8SNP1690 8 18.515069
Chr8SNP1691 8 18.526028
Chr8SNP1692 8 18.536987
Chr8SNP1694 8 18.558905
Chr8SNP1696 8 18.580822
Chr8SNP1701 8 18.635617
Chr8SNP1703 8 18.657535
Chr8SNP1706 8 18.690411
Chr8SNP1707 8 18.70137
Chr8SNP1708 8 18.712329
Chr8SNP1709 8 18.723288
Chr8SNP1712 8 18.756165
Chr8SNP1713 8 18.767124
Chr8SNP1716 8 18.800001
Chr8SNP1717 8 18.810959
Chr8SNP1722 8 18.865754
Chr8SNP1727 8 18.920548
Chr8SNP1730 8 18.953425
Chr8SNP1733 8 18.986302
Chr8SNP1736 8 19.019179
Chr8SNP1743 8 19.095891
Chr8SNP1746 8 19.128768
Chr8SNP1747 8 19.139727
Chr8SNP1748 8 19.150685
Chr8SNP1749 8 19.161644
Chr8SNP1755 8 19.227398
Chr8SNP1758 8 19.260274
Chr8SNP1760 8 19.282192
Chr8SNP1765 8 19.336987
Chr8SNP1771 8 19.40274
Chr8SNP1773 8 19.424658
Chr8SNP1776 8 19.457535
Chr8SNP1777 8 19.468494
Chr8SNP1783 8 19.534247
Chr8SNP1784 8 19.545206
Chr8SNP1788 8 19.589042
Chr8SNP1789 8 19.600001
Chr8SNP1792 8 19.632877
Chr8SNP1794 8 19.654795
Chr8SNP1795 8 19.665754
Chr8SNP1799 8 19.70959
Chr8SNP1801 8 19.731507
Chr8SNP1804 8 19.764384
Chr8SNP1806 8 19.786302
Chr8SNP1810 8 19.830137
Chr8SNP1813 8 19.863014
Chr8SNP1817 8 19.90685
Chr8SNP1819 8 19.928768
Chr8SNP1822 8 19.961644
Chr8SNP1826 8 20.00548
Chr8SNP1827 8 20.016439
Chr8SNP1830 8 20.049316
Chr8SNP1831 8 20.060274
Chr8SNP1832 8 20.071233
Chr8SNP1833 8 20.082192
Chr8SNP1834 8 20.093151
Chr8SNP1837 8 20.126028
Chr8SNP1841 8 20.169864
Chr8SNP1842 8 20.180822
Chr8SNP1843 8 20.191781
Chr8SNP1847 8 20.235617
Chr8SNP1848 8 20.246576
Chr8SNP1852 8 20.290411
Chr8SNP1853 8 20.30137
Chr8SNP1857 8 20.345206
Chr8SNP1858 8 20.356165
Chr8SNP1860 8 20.378083
Chr8SNP1863 8 20.410959
Chr8SNP1866 8 20.443836
Chr8SNP1867 8 20.454795
Chr8SNP1870 8 20.487672
Chr8SNP1872 8 20.50959
Chr8SNP1873 8 20.520548
Chr8SNP1876 8 20.553425
Chr8SNP1877 8 20.564384
Chr8SNP1883 8 20.630137
Chr8SNP1888 8 20.684932
Chr8SNP1889 8 20.695891
Chr8SNP1890 8 20.70685
Chr8SNP1891 8 20.717809
Chr8SNP1895 8 20.761644
Chr8SNP1900 8 20.816439
Chr8SNP1901 8 20.827398
Chr8SNP1902 8 20.838357
Chr8SNP1909 8 20.915069
Chr8SNP1910 8 20.926028
Chr8SNP1912 8 20.947946
Chr8SNP1913 8 20.958905
Chr8SNP1914 8 20.969864
Chr8SNP1915 8 20.980822
Chr8SNP1916 8 20.991781
Chr8SNP1918 8 21.013699
Chr8SNP1920 8 21.035617
Chr8SNP1923 8 21.068494
Chr8SNP1925 8 21.090411
Chr8SNP1927 8 21.112329
Chr8SNP1938 8 21.232877
Chr8SNP1944 8 21.298631
Chr8SNP1945 8 21.30959
Chr8SNP1954 8 21.40822
Chr8SNP1957 8 21.441096
Chr8SNP1961 8 21.484932
Chr8SNP1962 8 21.495891
Chr8SNP1965 8 21.528768
Chr8SNP1974 8 21.627398
Chr8SNP1976 8 21.649316
Chr8SNP1979 8 21.682192
Chr8SNP1983 8 21.726028
Chr8SNP1987 8 21.769864
Chr8SNP1989 8 21.791781
Chr8SNP1994 8 21.846576
Chr8SNP1997 8 21.879453
Chr8SNP2002 8 21.934247
Chr8SNP2004 8 21.956165
Chr8SNP2005 8 21.967124
Chr8SNP2006 8 21.978083
Chr8SNP2011 8 22.032877
Chr8SNP2012 8 22.043836
Chr8SNP2013 8 22.054795
Chr8SNP2014 8 22.065754
Chr8SNP2015 8 22.076713
Chr8SNP2016 8 22.087672
Chr8SNP2018 8 22.10959
Chr8SNP2022 8 22.153425
Chr8SNP2026 8 22.197261
Chr8SNP2027 8 22.20822
Chr8SNP2029 8 22.230137
Chr8SNP2030 8 22.241096
Chr8SNP2031 8 22.252055
Chr8SNP2032 8 22.263014
Chr8SNP2035 8 22.295891
Chr8SNP2040 8 22.350685
Chr8SNP2044 8 22.394521
Chr8SNP2050 8 22.460274
Chr8SNP2051 8 22.471233
Chr8SNP2054 8 22.50411
Chr8SNP2056 8 22.526028
Chr8SNP2062 8 22.591781
Chr8SNP2064 8 22.613699
Chr8SNP2068 8 22.657535
Chr8SNP2070 8 22.679453
Chr8SNP2071 8 22.690411
Chr8SNP2081 8 22.8
Chr8SNP2084 8 22.832877
Chr8SNP2091 8 22.90959
Chr8SNP2094 8 22.942466
Chr8SNP2098 8 22.986302
Chr8SNP2101 8 23.019179
Chr8SNP2103 8 23.041096
Chr8SNP2107 8 23.084932
Chr8SNP2108 8 23.095891
Chr8SNP2110 8 23.117809
Chr8SNP2114 8 23.161644
Chr8SNP2116 8 23.183562
Chr8SNP2117 8 23.194521
Chr8SNP2120 8 23.227398
Chr8SNP2123 8 23.260274
Chr8SNP2125 8 23.282192
Chr8SNP2129 8 23.326028
Chr8SNP2131 8 23.347946
Chr8SNP2132 8 23.358905
Chr8SNP2134 8 23.380822
Chr8SNP2135 8 23.391781
Chr8SNP2136 8 23.40274
Chr8SNP2143 8 23.479453
Chr8SNP2144 8 23.490411
Chr8SNP2150 8 23.556165
Chr8SNP2152 8 23.578083
Chr8SNP2155 8 23.610959
Chr8SNP2158 8 23.643836
Chr8SNP2159 8 23.654795
Chr8SNP2160 8 23.665754
Chr8SNP2161 8 23.676713
Chr8SNP2162 8 23.687672
Chr8SNP2170 8 23.775343
Chr8SNP2171 8 23.786302
Chr8SNP2172 8 23.797261
Chr8SNP2174 8 23.819179
Chr8SNP2179 8 23.873973
Chr8SNP2180 8 23.884932
Chr8SNP2181 8 23.895891
Chr8SNP2185 8 23.939727
Chr8SNP2186 8 23.950685
Chr8SNP2198 8 24.082192
Chr8SNP2199 8 24.093151
Chr8SNP2202 8 24.126028
Chr8SNP2207 8 24.180822
Chr8SNP2208 8 24.191781
Chr8SNP2215 8 24.268494
Chr8SNP2225 8 24.378083
Chr8SNP2226 8 24.389042
Chr8SNP2234 8 24.476713
Chr8SNP2235 8 24.487672
Chr8SNP2239 8 24.531507
Chr8SNP2241 8 24.553425
Chr8SNP2247 8 24.619179
Chr8SNP2249 8 24.641096
Chr8SNP2250 8 24.652055
Chr8SNP2251 8 24.663014
Chr8SNP2252 8 24.673973
Chr8SNP2253 8 24.684932
Chr8SNP2255 8 24.70685
Chr8SNP2256 8 24.717809
Chr8SNP2260 8 24.761644
Chr8SNP2261 8 24.772603
Chr8SNP2262 8 24.783562
Chr8SNP2264 8 24.80548
Chr8SNP2266 8 24.827398
Chr8SNP2269 8 24.860274
Chr8SNP2272 8 24.893151
Chr8SNP2273 8 24.90411
Chr8SNP2274 8 24.915069
Chr8SNP2276 8 24.936987
Chr8SNP2278 8 24.958905
Chr8SNP2280 8 24.980822
Chr8SNP2282 8 25.00274
Chr8SNP2288 8 25.068494
Chr8SNP2292 8 25.112329
Chr8SNP2301 8 25.210959
Chr8SNP2304 8 25.243836
Chr8SNP2305 8 25.254795
Chr8SNP2313 8 25.342466
Chr8SNP2315 8 25.364384
Chr8SNP2317 8 25.386302
Chr8SNP2318 8 25.397261
Chr8SNP2324 8 25.463014
Chr8SNP2325 8 25.473973
Chr8SNP2333 8 25.561644
Chr8SNP2336 8 25.594521
Chr8SNP2337 8 25.60548
Chr8SNP2340 8 25.638357
Chr8SNP2344 8 25.682192
Chr8SNP2347 8 25.715069
Chr8SNP2349 8 25.736987
Chr8SNP2350 8 25.747946
Chr8SNP2355 8 25.80274
Chr8SNP2357 8 25.824658
Chr8SNP2359 8 25.846576
Chr8SNP2363 8 25.890411
Chr8SNP2364 8 25.90137
Chr8SNP2365 8 25.912329
Chr8SNP2370 8 25.967124
Chr8SNP2371 8 25.978083
Chr8SNP2380 8 26.076713
Chr8SNP2383 8 26.10959
Chr8SNP2386 8 26.142466
Chr8SNP2390 8 26.186302
Chr8SNP2392 8 26.20822
Chr8SNP2397 8 26.263014
Chr8SNP2398 8 26.273973
Chr8SNP2399 8 26.284932
Chr8SNP2403 8 26.328768
Chr8SNP2404 8 26.339727
Chr8SNP2407 8 26.372603
Chr8SNP2409 8 26.394521
Chr8SNP2422 8 26.536987
Chr8SNP2430 8 26.624658
Chr8SNP2431 8 26.635617
Chr8SNP2434 8 26.668494
Chr8SNP2435 8 26.679453
Chr8SNP2439 8 26.723288
Chr8SNP2440 8 26.734247
Chr8SNP2443 8 26.767124
Chr8SNP2446 8 26.8
Chr8SNP2447 8 26.810959
Chr8SNP2452 8 26.865754
Chr8SNP2453 8 26.876713
Chr8SNP2463 8 26.986302
Chr8SNP2464 8 26.997261
Chr8SNP2465 8 27.00822
Chr8SNP2470 8 27.063014
Chr8SNP2475 8 27.117809
Chr8SNP2477 8 27.139727
Chr8SNP2496 8 27.347946
Chr8SNP2497 8 27.358905
Chr8SNP2498 8 27.369864
Chr8SNP2506 8 27.457535
Chr8SNP2509 8 27.490411
Chr8SNP2511 8 27.512329
Chr8SNP2512 8 27.523288
Chr8SNP2518 8 27.589042
Chr8SNP2521 8 27.621918
Chr8SNP2525 8 27.665754
Chr8SNP2526 8 27.676713
Chr8SNP2529 8 27.70959
Chr8SNP2530 8 27.720548
Chr8SNP2531 8 27.731507
Chr8SNP2540 8 27.830137
Chr8SNP2543 8 27.863014
Chr8SNP2566 8 28.115069
Chr8SNP2568 8 28.136987
Chr8SNP2579 8 28.257535
Chr8SNP2580 8 28.268494
Chr8SNP2592 8 28.400001
Chr8SNP2600 8 28.487672
